start_date,end_date,eod_ticker,open_figi,cik,cusip,isin,sector,industry,gic_sector,gic_group,gic_industry,gic_sub_industry,country_iso
1999-10-19,,WWE.US,BBG000F5YH15,1091907,98156Q108,US98156Q1085,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2001-08-22,,WWR.US,BBG000C04VB0,839470,916901309,US9616842061,Basic Materials,Other Industrial Metals & Mining,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,US
1984-11-05,,WWW.US,BBG000BX2YN2,110471,978097103,US9780971035,Consumer Cyclical,Footwear & Accessories,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,US
1984-11-05,,WY.US,BBG000BX3BL3,106535,962166104,US9621661043,Real Estate,REIT - Specialty,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Specialized REITs,US
2002-10-25,,WYNN.US,BBG000LD9JQ8,1174922,983134107,US9831341071,Consumer Cyclical,Resorts & Casinos,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,US
1991-04-12,,X.US,BBG000BX3TD3,1163302,90337T101,US9129091081,Basic Materials,Steel,Materials,Materials,Metals & Mining,Steel,US
2016-09-23,,XAIR.US,BBG00B4QYL72,1641631,08862L103,US08862L1035,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2015-04-15,,XBIT.US,BBG0081S8D39,1626878,98400H102,CA98400H1029,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2018-05-22,,XCUR.US,BBG00GTJCSB4,1698530,30205M101,US30205M1018,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,,US
1984-11-05,,XEL.US,BBG000BCTQ65,72903,98389B308,US98389B1008,Utilities,Utilities - Regulated Electric,Utilities,Utilities,Electric Utilities,Electric Utilities,US
2015-03-27,,XELA.US,BBG008839HK8,1620179,30162V201,US30162V7064,Technology,Software - Application,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,US
2018-06-21,,XERS.US,BBG012V1MG52,1346302,98422L107,US98422E1038,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2017-11-16,,XFOR.US,BBG001J1CYH8,1501697,98420X103,US98420X1037,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2019-09-19,,XGN.US,BBG00178FZY1,1274737,30068X103,US30068X1037,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2015-02-04,,XHR.US,BBG006YP1L41,1616000,984017103,US9840171030,Real Estate,REIT - Hotel & Motel,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Hotel & Resort REITs,US
2021-10-22,,XLO.US,BBG00M4D4X92,1840233,,US98422T1007,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-06-30,,XMTR.US,BBG00BDCCV93,1657573,,US98423F1093,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2013-12-02,,XNCR.US,BBG0026ZG4W0,1326732,98401F105,US98401F1057,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1984-11-05,,XOM.US,BBG000GZQ728,34088,302290101,US30231G1022,Energy,Oil & Gas Integrated,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,US
1986-06-06,,XOMA.US,BBG000BX4QV8,791908,G9825R107,US98419J2069,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2020-12-08,,XOS.US,BBG00YCZNM73,1819493,,US98423B1089,Industrials,Farm & Heavy Construction Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2006-10-18,,XPEL.US,BBG000R5XCX9,1767258,98379L100,US98379L1008,Consumer Cyclical,Auto Parts,Consumer Discretionary,Automobiles & Components,Automobile Components,Automotive Parts & Equipment,US
2022-09-20,,XPER.US,BBG019FGSSM1,1690666,88166T101,US98390M1036,Technology,Software - Application,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US
2002-07-26,,XPO.US,BBG000L5CJF3,1166003,815801105,US9837931008,Industrials,Trucking,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics,US
2021-07-22,,XPOF.US,BBG011M1TX96,1802156,,US98422X1019,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,US
2013-08-09,,XPRO.US,BBG004K27P01,1575828,,NL0010556684,Energy,Oil & Gas Equipment & Services,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
1987-08-18,,XRAY.US,BBG000BX57K1,818479,24906P109,US24906P1093,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,US
1962-01-02,,XRX.US,BBG00NNG2ZJ8,1770450,98421M106,US98421M1062,Technology,Information Technology Services,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",US
2010-07-01,,XTNT.US,BBG000Q44D18,1453593,98420P308,US98420P3082,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,US
2010-07-27,,XWEL.US,BBG000R263Y5,1410428,,,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2011-01-26,,XXII.US,BBG000LS03D3,1347858,90137F103,US90137F1030,Consumer Defensive,Tobacco,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,US
2011-10-13,,XYL.US,BBG001D8R5D0,1524472,98419M100,US98419M1009,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2017-11-17,,YCBD.US,BBG00J3H4KT7,1644903,12482W101,US12482W1018,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2012-03-02,,YELP.US,BBG000Q2HM09,1345016,985817105,US9858171054,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,US
2018-10-25,,YETI.US,BBG00D8JC882,1670592,98585X104,US98585X1046,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,US
2017-04-12,,YEXT.US,BBG001MKZGY7,1614178,98585N106,US98585N1063,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Application Software,US
2018-09-21,,YMAB.US,BBG00J2DBMZ8,1722964,984241109,US9842411095,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1995-07-28,,YORW.US,BBG000BRZKC1,108985,987184108,US9871841089,Utilities,Utilities - Regulated Water,Utilities,Utilities,Water Utilities,Water Utilities,US
2021-06-30,,YOU.US,BBG011C0FS40,1856314,,US18467V1098,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2006-11-10,,YTEN.US,BBG000J1XKK3,1121702,98585K862,US98585K8624,Basic Materials,Agricultural Inputs,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1997-09-17,,YUM.US,BBG000BH3GZ2,1041061,895953107,US9884981013,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2001-07-25,,ZBH.US,BBG000BKPL53,1136869,98956P102,US98956P1021,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1991-08-15,,ZBRA.US,BBG000CC7LQ7,877212,989207105,US9892071054,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
1999-07-23,,ZD.US,BBG000F3CWW7,1084048,46626E106,US48123V1026,Communication Services,Advertising Agencies,Information Technology,Software & Services,Software,Application Software,US
2021-06-10,,ZETA.US,BBG010FXVQ98,1851003,,US98956A1051,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1994-03-10,,ZEUS.US,BBG000BBFT75,917470,68162K106,US68162K1060,Basic Materials,Steel,Materials,Materials,Metals & Mining,Steel,US
2011-07-20,,ZG.US,BBG000D13GN8,1617640,98954M101,US98954M1018,Communication Services,Internet Content & Information,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2022-02-16,,ZIMV.US,BBG014630587,1876588,,US98888T1079,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1980-03-17,,ZION.US,BBG000BX9WL1,109380,989701503,US9897011071,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2021-05-26,,ZIP.US,BBG010JBYV98,1617553,,US98980B1035,Industrials,Staffing & Employment Services,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,US
2019-04-18,,ZM.US,BBG0042V6JM8,1585521,98980L101,US98980L1017,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2007-01-03,,ZNOG.US,BBG000RFZLM7,1131312,,US9896961094,Energy,Oil & Gas E&P,,,,,US
2020-04-03,,ZNTL.US,BBG00R2K8TF5,1725160,98943L107,US98943L1070,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2016-07-29,,ZOM.US,BBG00DGZC7Y0,1684144,98979F107,CA98980M1095,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2018-03-16,,ZS.US,BBG003338H34,1713683,98980G102,US98980G1022,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2013-02-01,,ZTS.US,BBG0039320N9,1555280,98978V103,US98978V1035,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2005-05-06,,ZUMZ.US,BBG000PYX812,1318008,989817101,US9898171015,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Apparel Retail,US
2018-04-12,,ZUO.US,BBG000BT3HG5,1423774,98983V106,US98983V1061,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2021-07-22,,ZVIA.US,BBG011S2NX76,1854139,,US98955K1043,Consumer Defensive,Beverages - Non-Alcoholic,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
2009-04-15,,ZVOI.US,BBG000C3CQP1,1305323,,,Consumer Defensive,Education & Training Services,,,,,US
2012-03-29,,ZWS.US,BBG000H8R0N8,1439288,,US98983L1089,Industrials,Pollution & Treatment Controls,Industrials,Capital Goods,Building Products,Building Products,US
2015-08-05,,ZYNE.US,BBG007BBS8B7,1621443,98986X109,US98986X1090,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2000-06-13,,ZYXI.US,BBG000BJBXZ2,846475,98986M103,US98986M1036,Healthcare,Medical Distribution,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1995-04-04,2023-09-01,ABC.US,BBG000MDCQC2,1140859,03071P102,US21870Q1058,Healthcare,Medical Distribution,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,US
2023-09-05,,COR.US,BBG000MDCQC2,1140859,03071P102,US21870Q1058,Healthcare,Medical Distribution,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,US
1984-11-05,2023-10-24,AMOT.US,BBG000BKVYJ3,46129,534780101,,Technology,Electronic Components,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
2023-10-25,,ALNT.US,BBG000BKVYJ3,46129,534780101,,Technology,Electronic Components,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
2010-09-28,2023-08-11,AMRS.US,BBG000DW5XK4,1365916,,,Basic Materials,Specialty Chemicals,,,,,US
2023-08-14,,AMRSQ.US,BBG000DW5XK4,1365916,,,Basic Materials,Specialty Chemicals,,,,,US
2021-02-05,2023-06-01,ANGN.US,BBG00444GM02,1601485,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2023-06-02,,ELTX.US,BBG00444GM02,1601485,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2021-02-03,2023-10-03,APPH.US,BBG00VDGP717,1807707,,US03783T1034,Consumer Defensive,Farm Products,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products & Services,US
2023-10-04,,APPHQ.US,BBG00VDGP717,1807707,,US03783T1034,Consumer Defensive,Farm Products,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products & Services,US
2017-06-14,2023-07-20,ATNX.US,BBG00BNJKB74,1300699,,,Healthcare,Drug Manufacturers - Specialty & Generic,,,,,US
2023-07-21,,ATNXQ.US,BBG00BNJKB74,1300699,,,Healthcare,Drug Manufacturers - Specialty & Generic,,,,,US
1999-01-29,2023-05-16,AUD.US,BBG000C55NZ0,1067837,,US05070N1037,Communication Services,Broadcasting,,,,,US
2023-05-17,,AUDA.US,BBG000C55NZ0,1067837,,US05070N1037,Communication Services,Broadcasting,,,,,US
2020-10-08,2023-11-08,AZYO.US,BBG00BRBB838,1708527,,,Healthcare,Medical Devices,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2023-11-09,,ELUT.US,BBG00BRBB838,1708527,,,Healthcare,Medical Devices,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1992-06-05,2023-07-03,BBBY.US,BBG000CSY9H9,886158,,US0758961009,Consumer Cyclical,Specialty Retail,,,,,US
2023-07-05,,BBBYQ.US,BBG000CSY9H9,886158,,US0758961009,Consumer Cyclical,Specialty Retail,,,,,US
2021-04-01,2023-08-24,BBLN.US,BBG0124VQ0C9,1866390,,,Healthcare,Health Information Services,,,,,US
2023-08-25,,BBLNF.US,BBG0124VQ0C9,1866390,,,Healthcare,Health Information Services,,,,,US
2020-07-17,2023-05-23,BLI.US,BBG00HJ8K617,1689657,,US0843101017,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2023-05-24,,CELL.US,BBG00HJ8K617,1689657,,US0843101017,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-12-06,2023-04-19,BOXD.US,BBG00Z6RFB32,1828672,,,Consumer Cyclical,Internet Retail,,,,,US
2023-04-20,,BOXDQ.US,BBG00Z6RFB32,1828672,,,Consumer Cyclical,Internet Retail,,,,,US
2013-10-21,2023-09-20,BSTG.US,BBG003Q1GHB5,1563665,,,Healthcare,Biotechnology,,,,,US
2023-09-21,,HRGN.US,BBG003Q1GHB5,1563665,,,Healthcare,Biotechnology,,,,,US
2020-10-14,2023-06-06,CDAK.US,BBG00BGQ1NQ0,1659352,,,Healthcare,Biotechnology,,,,,US
2023-06-07,,CDAKQ.US,BBG00BGQ1NQ0,1659352,,,Healthcare,Biotechnology,,,,,US
2000-06-29,2023-12-06,CGRN.US,BBG000BB0C78,1009759,,,Industrials,Specialty Industrial Machinery,,,,,US
2023-12-07,,CGRNQ.US,BBG000BB0C78,1009759,,,Industrials,Specialty Industrial Machinery,,,,,US
2003-11-10,2023-07-24,CIDM.US,BBG000BRSS32,1173204,,,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2023-07-25,,CNVS.US,BBG000BRSS32,1173204,,,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2017-07-20,2023-05-31,CLXT.US,BBG00H1CJS11,1705843,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2023-06-01,,CBUS.US,BBG00H1CJS11,1705843,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-07-30,2023-08-16,CYXT.US,BBG00XH5RMF3,1794905,,US23284C1027,Technology,Information Technology Services,,,,,US
2023-08-17,,CYXTQ.US,BBG00XH5RMF3,1794905,,US23284C1027,Technology,Information Technology Services,,,,,US
2018-04-16,2023-11-27,DMS.US,BBG00KHHFX00,1725134,,,Communication Services,Advertising Agencies,,,,,US
2023-11-28,,DMSL.US,BBG00KHHFX00,1725134,,,Communication Services,Advertising Agencies,,,,,US
1986-09-25,2023-06-07,FISV.US,BBG000BJKPG0,798354,N33462107,US3377381088,Technology,Information Technology Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
2023-06-08,,FI.US,BBG000BJKPG0,798354,N33462107,US3377381088,Technology,Information Technology Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
2023-04-24,2023-05-22,FRC.US,BBG0019LSQ49,1132979,33616C100,US33616C1009,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2023-05-23,,FRCB.US,BBG0019LSQ49,1132979,33616C100,US33616C1009,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
